Cliente_Inativo,Sexo,Aposentado,Casado,Dependentes,Meses_Contrato,Assinatura_Telefone,Assinatura_MultiTelefone,Assinatura_Internet,Assinatura_Seguro_online,Assinatura_Backup,Assinatura_Seguro_dispositivo,Assinatura_Suporte_tecnico,Assinatura_TV,Assinatura_Filmes,Tipo_Contrato,Fatura_Online,Forma_Pagamento,Valor_Mensal,Valor_Diario,Valor_Anual
1,0,0,1,1,1,0,0,2,2,2,2,2,2,2,1,1,0,20.95,0.6983333333333334,20.95
0,0,0,1,1,9,0,0,2,2,2,2,2,2,2,1,0,1,19.5,0.65,178.85
0,0,0,1,1,20,0,1,1,1,1,0,1,0,0,1,0,3,89.1,2.9699999999999998,1879.25
0,0,0,1,0,35,0,0,2,2,2,2,2,2,2,0,0,2,20.1,0.67,644.5
0,1,0,1,1,21,0,1,1,0,1,0,1,1,1,1,0,1,84.1,2.8033333333333332,1737.45
0,0,1,1,1,49,0,1,1,1,1,0,1,0,1,1,1,2,101.55,3.385,5070.4
0,0,0,1,0,3,0,0,0,1,1,0,0,1,1,1,0,3,64.5,2.15,177.4
0,0,0,1,1,47,0,1,1,0,0,1,1,0,1,1,0,1,106.35,3.545,4849.1
0,1,0,1,0,13,0,0,0,1,1,0,1,1,0,1,0,2,52.1,1.7366666666666668,670.65
0,0,0,1,1,30,1,2,0,0,1,0,0,1,1,0,0,2,40.35,1.345,1187.05
0,0,0,0,1,58,0,1,0,1,1,1,0,0,1,2,0,1,84.3,2.81,4916.4
0,0,0,0,0,53,0,0,2,2,2,2,2,2,2,0,0,3,19.85,0.6616666666666667,1039.45
1,0,1,1,1,2,0,1,1,0,0,0,1,1,1,1,1,1,89.5,2.9833333333333334,161.5
0,0,1,0,1,60,0,1,1,0,0,1,1,0,1,1,0,1,105.9,3.5300000000000002,6401.25
0,1,0,0,0,8,0,0,2,2,2,2,2,2,2,2,1,0,19.7,0.6566666666666666,130.25
1,1,1,1,1,2,0,0,1,0,0,1,0,1,1,1,0,2,95.1,3.17,180.25
0,1,0,1,1,51,0,0,1,0,0,1,1,0,1,1,0,1,99.0,3.3,5038.15
1,1,1,0,1,27,1,2,0,0,1,0,1,1,1,1,1,3,36.5,1.2166666666666666,1032.0
1,0,0,1,1,12,0,0,1,0,1,1,1,0,1,0,1,0,95.5,3.183333333333333,1115.15
1,0,0,1,1,4,1,2,0,0,1,0,1,1,0,1,0,0,24.25,0.8083333333333333,96.05
0,1,0,1,1,31,0,1,1,0,0,0,1,1,0,1,0,1,81.15,2.705,2640.55
0,1,0,1,1,10,0,0,0,0,1,0,1,1,0,1,1,0,46.0,1.5333333333333334,492.1
0,0,0,0,1,41,0,0,1,0,0,1,0,1,0,0,0,3,86.2,2.8733333333333335,3339.05
0,0,1,1,1,18,0,0,0,0,0,0,1,1,0,1,0,2,49.85,1.6616666666666666,865.75
0,0,0,0,0,32,0,0,1,0,0,0,1,0,0,1,0,1,86.1,2.8699999999999997,2723.75
0,0,0,1,1,10,0,1,1,0,1,0,1,1,0,1,0,0,75.75,2.525,777.3
1,1,1,1,1,49,0,1,1,0,1,0,1,0,1,1,0,1,96.2,3.2066666666666666,4718.25
0,1,0,1,1,62,0,0,2,2,2,2,2,2,2,2,1,3,19.85,0.6616666666666667,1253.65
0,1,0,0,0,42,1,2,0,1,1,1,0,0,0,2,1,2,48.15,1.605,2032.3
0,1,1,0,1,72,0,1,1,0,0,0,1,0,1,2,1,3,98.35,3.2783333333333333,6929.4
0,0,0,1,1,24,0,1,1,0,1,0,0,1,1,1,0,1,89.55,2.985,2259.35
0,1,0,1,1,65,0,1,2,2,2,2,2,2,2,2,0,3,25.1,0.8366666666666667,1725.0
0,0,0,0,0,72,0,1,1,1,0,1,0,0,0,2,1,2,106.1,3.5366666666666666,7657.4
1,0,0,1,1,5,1,2,0,0,1,1,1,1,1,1,1,1,39.5,1.3166666666666667,210.75
0,0,1,0,1,70,0,1,1,0,1,0,1,1,0,2,0,2,75.65,2.521666666666667,5411.4
0,0,1,0,1,50,0,1,1,0,1,0,0,0,1,0,0,1,100.65,3.355,5189.75
1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,60.15,2.005,60.15
1,1,0,1,1,2,1,2,0,0,0,1,0,1,0,1,0,2,40.4,1.3466666666666667,77.15
0,1,0,0,0,71,0,0,0,0,0,0,0,0,1,2,0,2,73.35,2.445,5154.5
0,0,0,0,1,71,0,1,1,1,1,1,1,0,1,0,0,2,104.1,3.4699999999999998,7412.25
0,0,0,1,1,68,0,0,0,1,0,1,0,0,1,2,0,2,82.45,2.7483333333333335,5646.6
0,1,0,0,0,43,0,1,1,1,1,1,0,1,0,0,0,2,91.25,3.0416666666666665,4013.8
0,0,0,0,0,72,0,1,1,1,0,0,0,1,0,2,0,3,90.35,3.0116666666666663,6563.4
1,0,0,0,0,5,0,0,1,0,0,0,1,1,1,1,0,1,83.6,2.7866666666666666,404.2
0,1,0,1,1,17,0,1,1,0,1,1,0,1,0,0,1,1,86.75,2.8916666666666666,1410.25
1,0,0,1,1,4,0,0,2,2,2,2,2,2,2,1,1,0,20.35,0.6783333333333333,77.5
1,1,0,0,0,15,0,0,2,2,2,2,2,2,2,1,0,1,20.0,0.6666666666666666,288.05
1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,45.4,1.5133333333333332,45.4
0,1,1,1,1,31,0,1,1,0,0,0,1,0,0,1,0,1,90.7,3.0233333333333334,2845.15
0,1,0,1,1,41,0,0,1,0,0,0,0,0,1,2,0,2,99.65,3.3216666666666668,4220.35
0,1,0,0,0,67,0,0,1,0,0,1,0,0,1,2,1,3,103.15,3.4383333333333335,6895.5
0,1,0,1,1,17,0,0,2,2,2,2,2,2,2,2,1,2,19.45,0.6483333333333333,369.05
0,0,0,0,0,48,0,0,0,1,0,1,1,1,1,2,0,2,70.1,2.3366666666666664,3238.4
1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,45.05,1.5016666666666665,45.05
0,0,1,0,0,28,1,2,0,0,1,0,1,0,0,1,0,1,35.9,1.1966666666666665,973.65
1,0,0,1,1,9,0,1,1,0,1,0,1,0,1,1,1,1,94.4,3.146666666666667,857.25
0,1,1,1,1,71,0,1,2,2,2,2,2,2,2,2,0,0,24.65,0.8216666666666667,1766.75
0,0,0,0,1,26,1,2,0,1,1,1,1,1,0,0,1,2,35.4,1.18,978.6
0,0,0,1,0,1,0,1,2,2,2,2,2,2,2,1,1,0,24.0,0.8,24.0
0,0,1,0,1,11,0,0,1,0,1,0,0,0,0,1,0,1,82.9,2.7633333333333336,880.05
0,1,0,1,1,13,0,0,0,0,1,0,0,1,0,1,0,0,50.55,1.6849999999999998,610.75
0,1,0,0,1,71,0,0,0,1,1,1,0,0,1,2,0,1,82.55,2.7516666666666665,5832.65
0,0,0,0,1,4,0,0,2,2,2,2,2,2,2,1,1,0,19.6,0.6533333333333334,93.45
1,1,1,1,1,9,0,1,0,1,1,0,1,1,0,1,1,1,54.55,1.8183333333333331,494.05
0,1,0,0,0,53,0,0,0,1,0,0,0,0,0,2,0,0,69.7,2.3233333333333333,3729.6
1,0,0,0,0,58,0,1,1,1,0,0,1,1,1,1,0,3,93.4,3.1133333333333337,5435.6
0,0,0,1,1,43,0,0,1,0,0,1,1,0,0,1,0,1,91.65,3.055,3954.1
1,1,0,1,1,2,0,0,1,0,1,1,0,1,0,1,0,1,79.85,2.6616666666666666,152.45
0,0,0,1,1,4,0,0,2,2,2,2,2,2,2,1,0,2,20.15,0.6716666666666666,68.45
0,0,0,0,0,65,0,1,1,1,0,0,0,0,0,2,0,2,99.05,3.3016666666666667,6416.7
0,0,0,1,0,13,0,1,1,0,0,1,1,0,1,0,0,2,104.15,3.4716666666666667,1299.1
0,1,0,0,1,49,0,1,0,1,1,0,1,1,0,0,0,1,55.35,1.845,2633.95
0,0,0,0,0,8,0,0,2,2,2,2,2,2,2,2,0,0,19.85,0.6616666666666667,146.6
0,1,0,0,0,72,0,1,0,1,0,1,0,0,1,2,0,2,90.8,3.0266666666666664,6397.6
1,0,0,0,0,4,0,0,1,0,1,0,1,1,1,1,1,1,80.85,2.695,302.75
0,1,0,1,1,66,0,0,2,2,2,2,2,2,2,2,1,3,19.7,0.6566666666666666,1253.8
0,0,1,1,1,43,1,2,0,1,0,0,1,1,0,1,0,2,33.45,1.115,1500.25
0,1,1,0,1,52,0,0,1,1,1,1,0,0,1,0,0,3,104.45,3.481666666666667,5481.25
0,0,0,1,1,61,0,1,1,1,0,1,0,0,1,0,0,1,118.6,3.953333333333333,7365.7
0,1,0,1,0,69,0,1,0,1,0,1,0,0,0,2,0,2,79.45,2.6483333333333334,5502.55
0,1,0,0,0,70,0,1,1,1,0,0,1,0,0,1,0,2,97.55,3.2516666666666665,6669.05
0,1,0,1,1,71,0,1,2,2,2,2,2,2,2,2,1,3,25.55,0.8516666666666667,1898.1
1,1,1,0,1,10,0,0,1,0,0,1,0,0,0,1,0,0,92.5,3.0833333333333335,934.1
1,1,0,1,1,69,0,1,1,0,1,1,0,0,1,2,0,3,106.5,3.55,7348.8
0,1,0,0,0,46,0,0,0,1,1,1,0,0,1,2,1,0,81.0,2.7,3846.35
0,0,0,1,1,28,0,0,0,1,0,0,0,1,0,0,0,1,59.9,1.9966666666666666,1654.7
0,0,0,1,1,11,0,0,0,0,1,1,0,1,1,0,1,2,64.9,2.1633333333333336,697.25
0,1,1,0,1,61,0,1,0,0,0,0,1,1,1,0,1,3,64.05,2.135,3902.6
1,0,0,1,1,3,1,2,0,0,1,0,1,0,0,1,1,2,35.2,1.1733333333333333,108.95
0,1,0,1,1,6,0,0,1,1,0,0,1,1,0,1,0,1,78.95,2.631666666666667,494.95
0,1,0,1,1,3,0,1,1,0,0,1,1,0,1,1,1,0,107.95,3.5983333333333336,313.6
0,0,1,1,1,22,0,0,0,1,1,1,0,1,1,1,0,0,69.75,2.325,1545.4
0,0,0,1,1,52,1,2,0,1,0,1,1,0,1,2,0,3,58.75,1.9583333333333333,3038.55
0,1,0,0,1,72,0,0,0,1,0,1,0,0,1,2,1,0,84.45,2.815,6033.1
1,0,0,1,1,29,0,0,0,1,0,1,1,1,1,1,0,3,68.85,2.295,1970.5
1,1,0,1,1,1,0,0,2,2,2,2,2,2,2,1,1,0,19.4,0.6466666666666666,19.4
0,1,0,0,0,50,0,0,2,2,2,2,2,2,2,0,0,0,20.35,0.6783333333333333,938.95
0,0,0,0,0,7,0,0,2,2,2,2,2,2,2,1,1,0,20.45,0.6816666666666666,150.75
0,0,0,1,1,40,0,0,0,0,1,1,1,1,0,0,0,0,50.25,1.675,2023.55
0,0,0,1,1,12,0,0,2,2,2,2,2,2,2,0,1,1,20.15,0.6716666666666666,260.7
0,0,0,1,1,9,0,0,0,0,1,0,0,0,0,1,0,3,59.5,1.9833333333333334,530.05
0,0,0,1,1,8,0,0,0,0,1,0,0,1,0,1,1,1,49.4,1.6466666666666667,408.25
0,0,0,0,1,72,0,1,1,1,0,1,1,0,0,2,1,3,100.65,3.355,7334.05
0,1,0,0,1,71,0,1,0,1,0,0,0,0,0,2,1,2,73.5,2.45,5357.75
0,1,0,0,1,72,0,0,2,2,2,2,2,2,2,2,1,2,19.3,0.6433333333333333,1304.8
0,0,0,0,0,34,0,0,0,1,0,1,0,0,1,2,1,0,84.75,2.825,2839.45
0,1,0,1,1,24,0,1,2,2,2,2,2,2,2,0,1,1,24.6,0.8200000000000001,592.65
0,0,0,0,0,56,0,1,0,1,1,1,1,1,1,0,0,3,68.75,2.2916666666666665,3808.0
0,0,1,1,1,52,0,1,0,1,1,1,1,1,0,2,1,3,59.85,1.995,3103.25
0,0,0,0,0,55,0,0,2,2,2,2,2,2,2,2,1,0,21.0,0.7,1210.3
0,0,0,0,0,69,0,0,0,0,0,1,0,1,0,0,1,3,59.1,1.97,4134.7
0,0,0,0,1,68,0,1,1,1,0,1,1,0,1,2,0,3,110.8,3.6933333333333334,7553.6
1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,90.6,3.02,90.6
0,0,0,1,0,63,0,0,2,2,2,2,2,2,2,2,1,2,19.5,0.65,1215.1
0,0,0,0,1,50,0,1,1,1,1,1,1,0,1,0,0,0,104.4,3.48,5232.9
0,1,0,0,1,72,0,1,0,1,0,1,0,1,0,2,0,3,67.8,2.26,4804.65
0,1,0,0,0,70,0,1,1,1,0,0,1,0,1,1,0,1,106.05,3.5349999999999997,7554.05
0,0,0,0,0,39,0,0,2,2,2,2,2,2,2,2,1,0,19.75,0.6583333333333333,757.95
1,0,1,1,1,2,0,0,1,0,1,0,1,1,0,1,0,1,70.35,2.3449999999999998,139.05
0,0,0,1,0,3,0,0,2,2,2,2,2,2,2,0,0,2,20.55,0.685,57.4
0,0,0,0,0,52,0,1,1,0,1,1,1,0,1,0,1,3,101.25,3.375,5301.1
1,1,1,1,1,33,0,1,1,0,0,1,1,1,0,1,0,2,83.85,2.795,2716.3
0,1,0,0,1,20,0,0,0,1,1,0,0,1,1,0,0,0,64.15,2.1383333333333336,1274.45
0,0,0,0,0,70,0,0,0,0,0,1,0,0,1,2,0,3,80.4,2.68,5717.85
0,0,0,1,1,37,0,1,1,0,1,0,0,0,1,1,1,2,100.3,3.3433333333333333,3541.4
0,0,1,1,1,7,0,0,0,0,0,0,1,1,0,1,0,0,51.3,1.71,419.35
0,0,1,0,1,56,0,1,0,1,0,1,0,1,0,0,0,2,68.45,2.2816666666666667,4014.0
0,0,0,0,1,57,0,0,2,2,2,2,2,2,2,2,1,3,19.9,0.6633333333333333,1115.6
0,1,0,1,0,48,0,1,0,1,0,1,1,1,0,0,0,3,64.4,2.146666666666667,3035.35
0,1,0,0,0,56,0,1,1,0,0,0,0,0,0,1,0,2,96.95,3.231666666666667,5432.2
1,1,0,0,0,19,0,1,1,0,1,0,0,0,1,0,0,1,100.95,3.365,1875.55
0,1,1,0,1,62,0,1,1,1,0,1,1,1,0,1,0,1,89.1,2.9699999999999998,5618.3
0,0,0,0,1,23,0,0,0,1,1,1,0,1,1,0,0,3,68.75,2.2916666666666665,1689.45
0,1,0,0,0,29,0,0,0,1,1,0,1,1,1,1,0,0,60.2,2.006666666666667,1834.15
0,1,0,1,1,29,0,0,0,0,1,1,0,0,1,0,0,3,75.35,2.5116666666666663,2243.9
1,1,0,1,1,2,0,0,1,0,1,0,1,1,0,1,0,2,69.8,2.3266666666666667,134.7
1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,75.45,2.515,75.45
1,1,0,1,1,3,0,1,1,0,1,0,1,1,0,1,0,1,76.95,2.565,228.4
0,0,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,2,58.85,1.9616666666666667,1215.45
0,1,0,1,1,16,0,0,1,0,1,0,0,1,0,1,0,2,74.55,2.485,1170.5
0,0,0,0,0,16,0,0,0,1,0,0,0,1,1,2,1,3,68.25,2.275,1114.85
1,0,0,0,1,5,0,0,1,1,1,1,1,1,1,1,0,0,88.9,2.9633333333333334,454.15
0,0,0,1,1,18,0,0,0,0,1,1,1,1,0,1,0,0,50.0,1.6666666666666667,892.7
0,0,0,0,0,33,0,0,0,1,0,1,1,1,0,0,0,0,58.45,1.9483333333333335,1955.4
0,1,0,0,0,35,0,0,2,2,2,2,2,2,2,2,1,0,20.1,0.67,655.3
0,1,0,0,1,71,0,1,2,2,2,2,2,2,2,2,1,3,24.45,0.815,1730.65
0,1,0,0,0,71,0,0,0,1,1,1,0,1,1,2,0,2,70.85,2.3616666666666664,4973.4
0,0,0,0,0,33,0,1,1,0,0,1,0,1,0,1,1,2,88.6,2.953333333333333,2888.7
0,1,0,1,1,22,0,0,2,2,2,2,2,2,2,0,1,0,20.3,0.6766666666666666,475.1
0,0,0,1,1,68,0,0,2,2,2,2,2,2,2,2,1,3,20.05,0.6683333333333333,1386.9
0,1,0,1,0,27,0,0,2,2,2,2,2,2,2,0,1,2,20.05,0.6683333333333333,552.9
0,0,0,1,1,6,0,0,2,2,2,2,2,2,2,1,1,0,20.2,0.6733333333333333,123.65
0,1,0,0,0,70,0,1,2,2,2,2,2,2,2,2,1,0,25.4,0.8466666666666666,1782.05
0,0,0,0,1,49,0,1,1,1,0,1,0,1,1,2,1,2,106.65,3.555,5174.35
0,1,1,0,1,44,0,1,1,0,1,1,1,0,0,1,0,1,89.2,2.9733333333333336,4040.2
0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,0,1,3,20.5,0.6833333333333333,38.25
0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,44.45,1.4816666666666667,44.45
0,1,0,0,0,26,0,0,2,2,2,2,2,2,2,2,0,2,19.15,0.6383333333333333,515.75
0,1,0,1,1,46,1,2,0,1,1,1,0,0,1,2,0,3,60.75,2.025,2893.4
0,0,0,1,1,10,0,0,2,2,2,2,2,2,2,1,1,0,18.85,0.6283333333333334,163.2
1,1,0,1,0,1,1,2,0,0,0,0,1,1,0,1,0,0,31.35,1.0450000000000002,31.35
0,1,0,1,0,1,0,0,2,2,2,2,2,2,2,1,0,0,20.25,0.675,20.25
1,1,1,0,1,6,0,0,1,0,0,0,1,1,1,1,0,1,84.2,2.8066666666666666,519.15
0,1,0,1,1,32,0,0,2,2,2,2,2,2,2,0,1,0,19.8,0.66,607.7
0,0,0,1,1,60,1,2,0,1,1,1,1,1,1,0,0,1,44.45,1.4816666666666667,2773.9
1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,69.9,2.33,69.9
1,0,0,0,0,6,0,0,0,1,0,0,1,1,0,1,1,2,55.9,1.8633333333333333,365.35
0,0,0,0,0,23,0,0,2,2,2,2,2,2,2,0,1,0,20.05,0.6683333333333333,415.1
0,0,0,0,1,72,0,1,0,1,0,1,0,0,1,2,1,3,88.05,2.935,6520.8
0,0,0,1,1,11,0,1,1,0,1,0,1,1,0,1,1,1,75.25,2.5083333333333333,888.65
0,0,0,0,0,5,1,2,0,0,0,0,0,1,0,1,1,1,34.25,1.1416666666666666,163.55
1,1,0,1,1,19,0,1,1,0,0,0,1,0,1,1,0,1,99.95,3.3316666666666666,1931.75
0,0,0,0,0,72,0,1,2,2,2,2,2,2,2,2,1,3,25.1,0.8366666666666667,1857.85
1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,69.4,2.3133333333333335,69.4
0,1,0,0,1,35,0,1,1,0,1,0,0,1,1,1,0,3,89.85,2.9949999999999997,3161.2
0,1,0,0,0,58,0,1,1,0,1,1,0,1,1,2,1,3,94.35,3.145,5563.65
1,0,1,0,1,50,0,1,1,0,0,1,1,0,0,1,0,1,95.05,3.1683333333333334,4888.7
1,0,0,1,1,13,0,1,1,0,1,0,1,1,1,1,0,1,84.6,2.82,1115.2
0,0,0,1,0,72,0,0,2,2,2,2,2,2,2,2,0,0,19.75,0.6583333333333333,1567.0
0,1,0,1,1,56,0,0,0,0,0,1,0,0,1,2,0,2,81.8,2.7266666666666666,4534.45
0,1,0,1,1,9,0,0,1,0,1,0,1,1,0,1,1,0,70.05,2.335,657.5
1,1,0,0,0,3,0,0,0,0,1,1,1,1,0,1,0,1,50.15,1.6716666666666666,168.15
0,0,1,0,1,67,0,1,1,1,0,0,1,0,1,0,0,1,105.6,3.52,7112.15
0,1,0,0,0,31,0,1,1,1,1,1,0,1,0,1,1,1,89.3,2.9766666666666666,2823.0
1,0,0,1,1,13,0,1,1,0,1,0,1,1,0,1,0,0,75.0,2.5,999.45
0,1,0,1,1,31,0,0,1,0,0,0,1,0,1,1,0,1,94.5,3.15,2979.2
0,0,0,0,0,70,0,0,2,2,2,2,2,2,2,2,0,2,20.15,0.6716666666666666,1411.2
0,1,0,1,1,1,0,0,2,2,2,2,2,2,2,1,0,0,19.5,0.65,19.5
1,0,0,0,0,45,0,0,0,0,0,0,0,1,0,0,0,2,54.15,1.805,2319.8
0,0,0,0,0,55,0,1,0,1,0,0,0,0,0,0,0,2,75.0,2.5,4213.9
1,1,1,1,1,15,0,1,1,0,1,0,1,1,0,1,0,2,74.2,2.4733333333333336,1133.9
1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,56.25,1.875,56.25
0,1,1,0,1,34,0,0,1,1,1,0,0,0,0,0,1,0,90.15,3.0050000000000003,3128.8
1,0,1,1,1,18,0,1,1,0,0,0,0,1,0,1,0,1,85.45,2.8483333333333336,1505.85
0,0,0,0,1,32,0,0,2,2,2,2,2,2,2,0,1,0,19.3,0.6433333333333333,593.2
0,1,0,0,1,72,0,1,1,1,0,1,0,0,1,2,0,3,115.8,3.86,8424.9
0,1,0,0,1,70,0,1,0,1,0,1,0,0,0,2,1,0,79.15,2.6383333333333336,5536.5
0,0,0,0,1,49,0,1,0,1,0,1,1,1,1,0,1,1,71.8,2.393333333333333,3472.05
0,0,0,0,1,2,0,0,0,0,1,1,1,0,1,1,1,2,69.0,2.3,147.8
0,0,0,0,0,37,0,0,2,2,2,2,2,2,2,1,1,1,19.35,0.645,683.75
0,1,1,1,1,32,0,0,2,2,2,2,2,2,2,0,1,2,19.8,0.66,587.7
0,0,0,1,1,32,0,0,2,2,2,2,2,2,2,0,1,3,20.55,0.685,654.55
1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,79.35,2.645,79.35
0,1,0,1,1,2,0,0,2,2,2,2,2,2,2,1,1,0,20.05,0.6683333333333333,42.7
0,1,0,0,1,64,0,0,1,1,1,0,1,1,0,1,0,0,73.55,2.4516666666666667,4764.0
1,0,0,0,1,19,0,1,1,0,1,1,1,1,1,1,1,0,89.65,2.9883333333333337,1761.05
1,1,0,1,1,10,0,0,1,1,0,1,1,0,1,1,0,1,104.4,3.48,1081.45
0,1,0,0,0,13,0,1,0,0,0,1,0,0,0,1,0,1,72.8,2.4266666666666667,930.05
0,0,0,1,0,41,0,0,2,2,2,2,2,2,2,0,0,2,20.25,0.675,865.0
0,1,0,1,1,9,0,1,1,0,1,0,1,1,0,1,0,1,76.25,2.5416666666666665,684.85
0,1,0,1,1,69,0,1,0,1,0,1,0,1,1,2,0,2,81.5,2.716666666666667,5553.25
1,1,1,0,1,7,0,0,1,0,1,0,1,1,0,1,0,0,70.1,2.3366666666666664,467.55
0,0,0,1,0,22,0,1,1,0,1,0,1,1,1,1,0,1,84.75,2.825,1816.75
0,0,0,0,0,23,0,0,1,0,1,1,1,1,0,1,0,2,75.3,2.51,1702.9
0,0,1,1,1,17,0,1,1,0,1,0,1,0,1,1,0,1,94.2,3.14,1608.15
0,1,1,0,1,15,0,1,1,1,1,1,1,0,0,1,0,1,96.5,3.216666666666667,1392.25
0,1,0,0,0,48,0,1,2,2,2,2,2,2,2,2,1,3,26.3,0.8766666666666667,1245.05
0,0,0,1,1,19,0,1,0,0,1,1,1,1,0,1,0,0,56.1,1.87,1033.9
1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,70.6,2.353333333333333,70.6
1,1,0,0,0,19,0,1,1,0,1,0,1,1,1,1,0,1,83.65,2.7883333333333336,1465.75
0,1,0,1,1,53,1,2,0,0,1,1,0,0,1,0,1,2,54.9,1.8299999999999998,3045.75
0,1,0,0,1,71,0,1,1,1,0,1,1,0,1,0,0,1,109.6,3.6533333333333333,7854.15
0,0,0,0,0,15,0,1,1,0,0,1,1,0,1,1,0,3,105.35,3.5116666666666663,1559.25
0,1,0,1,1,2,0,0,0,0,0,0,1,1,0,1,1,0,49.25,1.6416666666666666,97.0
1,1,0,0,0,4,0,0,0,0,1,0,0,1,1,1,1,2,61.45,2.0483333333333333,229.55
0,0,0,0,1,26,0,0,0,0,0,0,0,0,1,1,0,1,73.05,2.435,1959.5
1,0,0,0,0,8,0,0,1,0,0,0,1,0,0,1,0,1,83.55,2.7849999999999997,680.05
0,1,0,1,1,18,0,1,1,0,1,0,1,0,0,1,1,3,84.3,2.81,1537.9
0,1,0,1,1,33,0,0,0,0,0,1,1,0,0,1,0,2,66.4,2.2133333333333334,2245.4
0,0,0,1,1,72,0,1,1,0,1,1,0,0,1,2,0,2,107.5,3.5833333333333335,7853.7
0,0,0,1,1,6,0,0,2,2,2,2,2,2,2,1,0,0,20.95,0.6983333333333334,109.5
1,1,0,0,1,18,0,1,1,0,1,0,1,0,1,1,0,1,94.7,3.1566666666666667,1687.95
1,0,1,0,1,5,0,1,1,0,1,0,1,1,0,1,0,1,74.35,2.478333333333333,334.8
0,1,1,1,1,21,0,1,1,0,0,1,1,0,1,1,0,1,104.35,3.478333333333333,2271.85
1,1,1,1,1,32,0,1,1,0,1,0,1,0,1,1,0,2,96.15,3.205,3019.25
0,1,0,1,1,3,1,2,0,0,1,0,0,1,0,1,0,1,29.75,0.9916666666666667,96.85
1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,79.05,2.635,79.05
0,0,0,1,1,12,0,0,2,2,2,2,2,2,2,0,0,3,19.35,0.645,219.35
0,1,0,0,0,72,0,1,1,1,1,1,1,0,1,2,1,3,105.25,3.5083333333333333,7609.75
0,1,0,0,1,64,0,1,1,1,1,1,0,0,1,0,0,0,108.5,3.6166666666666667,6880.85
0,1,0,0,0,47,0,1,2,2,2,2,2,2,2,2,1,0,24.55,0.8183333333333334,1160.45
0,1,0,1,1,2,0,0,0,0,1,0,1,1,0,1,0,3,46.6,1.5533333333333335,87.9
0,1,0,0,0,72,0,1,1,0,0,0,1,0,0,0,0,1,89.7,2.99,6588.95
0,1,0,0,0,46,0,0,2,2,2,2,2,2,2,2,1,2,19.95,0.6649999999999999,862.4
0,1,0,1,1,51,0,1,1,0,0,1,0,1,0,1,0,1,87.35,2.9116666666666666,4473.0
0,1,0,0,0,36,0,0,0,1,1,1,1,1,1,0,0,2,63.7,2.1233333333333335,2188.5
1,1,0,0,1,10,0,0,1,0,1,0,1,1,0,1,0,1,70.3,2.3433333333333333,738.2
0,0,0,0,0,43,0,1,1,0,1,1,1,1,1,1,0,3,92.55,3.085,4039.0
0,1,0,0,1,72,0,1,0,1,0,1,0,0,1,2,0,3,87.1,2.9033333333333333,6230.1
1,0,0,0,1,44,0,1,1,0,1,0,1,0,1,1,0,1,96.1,3.203333333333333,4364.1
1,1,0,0,1,40,0,1,1,0,1,0,1,0,1,1,0,3,97.1,3.2366666666666664,3706.95
0,0,1,1,1,35,0,1,1,1,0,1,1,0,1,0,0,1,108.35,3.6116666666666664,3726.15
0,0,0,0,0,37,0,1,1,0,0,1,1,1,1,1,0,1,95.15,3.171666666666667,3532.85
0,0,0,0,0,23,0,1,0,1,0,1,0,0,1,2,0,2,91.1,3.0366666666666666,2198.3
0,0,0,1,1,65,0,1,2,2,2,2,2,2,2,2,1,3,26.5,0.8833333333333333,1698.55
0,0,1,0,1,72,0,1,1,0,0,1,1,0,1,0,1,2,105.0,3.5,7578.05
0,0,0,1,1,32,0,1,0,1,1,0,1,0,1,0,1,0,74.75,2.4916666666666667,2282.95
0,1,0,1,0,39,0,0,2,2,2,2,2,2,2,0,1,3,19.35,0.645,779.2
0,0,0,0,1,68,0,1,1,1,0,1,0,0,1,2,1,0,118.6,3.953333333333333,7990.05
0,0,0,0,0,24,1,2,0,1,0,1,1,0,1,0,1,1,57.6,1.9200000000000002,1367.75
0,0,0,1,1,16,0,0,1,0,0,0,1,1,1,1,0,1,86.25,2.875,1340.1
0,1,0,1,1,12,0,0,2,2,2,2,2,2,2,0,1,2,20.05,0.6683333333333333,267.0
0,0,0,1,1,66,0,0,0,1,0,1,1,1,0,2,0,3,61.15,2.038333333333333,4017.45
0,1,0,1,1,58,0,1,2,2,2,2,2,2,2,2,0,2,25.3,0.8433333333333334,1474.35
1,1,0,1,1,12,0,0,0,1,1,0,0,1,0,1,1,0,56.65,1.8883333333333332,654.85
0,1,1,0,1,23,0,1,1,0,0,1,1,0,1,1,0,1,104.45,3.481666666666667,2184.85
